chromosome	start	end	gene_id	gene_name	NA18486	NA18487	NA18488	NA18489	NA18498	NA18499	NA18502	NA18505	NA18508	NA18510	NA18511	NA18517	NA18519	NA18520	NA18858	NA18861	NA18867	NA18868	NA18870	NA18873	NA18907	NA18908	NA18909	NA18910	NA18912	NA18916	NA18917	NA18923	NA18933	NA18934	NA19092	NA19093	NA19095	NA19096	NA19098	NA19099	NA19102	NA19107	NA19108	NA19113	NA19114	NA19116	NA19117	NA19118	NA19119	NA19121	NA19129	NA19130	NA19131	NA19137	NA19138	NA19141	NA19143	NA19144	NA19146	NA19147	NA19149	NA19150	NA19152	NA19153	NA19159	NA19160	NA19171	NA19172	NA19175	NA19184	NA19185	NA19189	NA19190	NA19197	NA19198	NA19200	NA19201	NA19204	NA19206	NA19207	NA19209	NA19210	NA19213	NA19214	NA19222	NA19223	NA19225	NA19235	NA19236	NA19247	NA19248	NA19256	NA19257
chr11	207511	215113	ENSG00000177963.7	RIC8A	1.07891951598177	1.0640520466687309	0.8321129168435719	1.5536527870439696	0.44712000074660735	-0.6347178156320729	0.3149706158136154	0.4286864158634791	-1.2431611295439398	-0.7298549662542767	-0.7630487909064884	2.2857017140401337	-1.039782459828412	0.8641093199905616	1.1197830217068478	-0.9929943767039799	0.6143629680615856	0.21090405728202347	0.131571865801986	-1.9686110487562205	0.3682392078323626	-0.7556006911446691	-0.14284290160249602	0.6415612047800756	1.2019093184454892	0.2280606263434649	-0.465706792418973	1.4038740865015829	-0.48759718579975003	-0.06424511413771303	-0.171103302720179	0.8722472705981928	0.171103302720179	0.08383847730013373	-0.5876118235372263	-0.8086643481142914	-0.01954066211013836	-0.7818573014428244	-0.1995010474777868	0.47193799537611	0.350374172960754	0.7705394628398612	0.19950104747778694	-0.2974185367978657	0.4594936197389043	1.3327067345115735	1.3192594019985786	1.3745692303776802	1.1302951130655985	-1.109393235967504	-0.1146961459947394	-0.47193799537611	0.948284951314452	-0.7932761889664386	-0.3091094021025409	-1.0114439206739942	0.4970501669229372	-1.0021765075736877	0.6762429393144077	-0.6974465388469496	0.3922445830846861	1.2193347900488236	0.9138383693239602	-0.06984037289007049	0.7593194756852262	0.9395688654041928	-0.8560281976402808	0.7117579120525669	0.5547515834511361	-1.3192594019985786	1.4502338504062922	-0.5809899661969711	-0.15130802463426873	-0.3208426700796911	1.0640520466687309	0.7335030465605429	0.3622714103356008	1.0114439206739942	-1.4113916084049198	0.8164306063254818	0.7932761889664386	0.18812392049140714	-0.2510418708882065	-1.3674247630589746	-0.08944216834503768	-1.1848413548662269	-0.4103973681231527	-0.08944216834503768	0.3862225580167745
chr11	215458	236931	ENSG00000142082.10	SIRT3	-1.6122652505081905	0.171103302720179	-0.9659369653787906	1.6770065415621012	-1.1145730893768442	0.6903442477432832	-0.8400312440532356	-2.2857017140401346	-0.2109040572820236	0.8009465607777064	0.5288897109665223	-1.1848413548662269	1.049416131389942	-1.0991218463963437	-0.002791349142262142	-0.39828086663470896	-2.2154957183515482	-0.5482519275160055	0.21090405728202347	0.3682392078323626	-0.0922450564439374	-1.6546498483716583	0.9570736808097268	-0.4103973681231527	0.06144824976926405	-1.3327067345115735	-1.1409336136324708	2.6155385670446467	-0.9395688654041928	-0.18812392049140714	-0.16544100378921112	1.6330908598817768	-0.6762429393144077	2.154762796974242	-0.008374134425459409	0.7856522077916828	-1.3603494198758468	0.8164306063254818	-0.8086643481142914	2.473944940489148	-0.9053950735486712	0.5809899661969711	0.9309235805952798	-0.465706792418973	-1.0789195159817695	1.2311605944490678	-0.350374172960754	0.002791349142262142	-0.6415612047800758	-0.5160912973090475	-0.6832766099540565	0.2741564876257298	0.2510418708882065	1.2930577355698876	2.2857017140401337	-0.10627081928434254	0.9838952125351808	1.280283540410979	-0.025124752753149987	-1.803756501093244	-1.2995247077716754	0.1090783938843546	1.7244174106976364	-0.9482849513144516	2.369391709110292	2.0528298044303472	-0.08103762970236872	-0.13157186580198613	-1.249229098994136	1.3745692303776802	-0.5288897109665223	-1.8964053968441832	-0.7045841865835022	-0.6211192595454664	-0.04747069671277157	0.948284951314452	-0.2568074816480451	1.4038740865015829	0.3742201490306616	0.5678219083556426	1.3327067345115735	-0.6903442477432832	2.215495718351548	1.3060464898692818	0.7932761889664386	-0.3622714103356006	-1.4038740865015829	-1.039782459828412	0.3802145068588212
chr11	236546	252983	ENSG00000185627.12	PSMD13	0.3414837701554304	-2.844054487683392	-0.7189684547910954	-1.1961812524921622	-2.0303964389190923	-0.43174841364960026	0.30910940210254084	-1.3126243010648122	0.9309235805952798	-0.03908878914069378	-2.2857017140401346	0.9011975446695109	-1.0789195159817695	-0.2625816420025636	0.3772156336619181	-1.4038740865015829	-1.2677149127857854	-0.9570736808097268	-1.173651806782052	-1.1197830217068478	-0.7894584624489619	-0.2915884122341467	0.8886991078556555	0.21090405728202347	0.06424511413771303	-1.6330908598817766	-0.7556006911446691	0.6762429393144077	-0.5192829026162038	-1.466401362041846	-1.0591481946393522	-0.16544100378921112	0.09785302971379642	0.13438800227320466	-0.4164781762181021	0.7932761889664386	-0.7780736216052285	-1.2431611295439398	-1.6770065415621005	-0.9838952125351808	-2.3693917091102903	-0.7081664938204272	-0.9748767891118229	0.9838952125351808	0.4286864158634791	0.5743934873539636	-1.482961528228986	-0.2337941824729421	1.049416131389942	-1.5921163028752152	0.6484347724071728	0.01954066211013836	0.7743010482014755	-0.03908878914069378	0.7335030465605429	0.5809899661969711	-1.5630531705563375	-0.4103973681231527	-0.5876118235372263	0.2915884122341465	0.3267258083099707	0.03350241240344407	-0.20234931103975407	0.5612747602433252	-1.8637216617653216	-1.5262453425899274	-1.1626073085820685	0.2337941824729421	-0.3326202768307657	-1.8329154566683847	0.20234931103975407	-0.5809899661969711	-1.0021765075736877	-1.7002343170591059	-2.2154957183515482	-0.475060466827087	-0.07823741768131727	-0.030709626953960883	-2.615538567044649	-0.22233455767474944	1.1093932359675047	0.3326202768307657	0.4409588861148484	-0.14566344217022456	0.5909324214501148	-1.5262453425899274	0.5909324214501148	0.11469614599473925	-0.848002594870353
chr11	278365	285359	ENSG00000174885.8	NLRP6	-1.0689816212043546	0.3149706158136154	-0.7556006911446691	1.482961528228986	-0.7630487909064884	-0.1995010474777868	1.3463994774565848	1.4038740865015829	0.6974465388469496	-0.025124752753149987	0.5288897109665223	1.5725937422465308	1.2076770938023489	-1.1848413548662269	0.7189684547910954	1.1848413548662269	0.7408286731895796	0.8242464225050624	-1.0021765075736877	1.7760551307862893	-1.0114439206739942	0.4657067924189731	0.8970158344632987	0.5612747602433252	-1.0591481946393522	0.6797555709723764	-0.2109040572820236	0.5160912973090476	-1.602109475090204	0.4532981348127572	-1.602109475090204	-0.8400312440532356	-0.2280606263434651	2.6155385670446467	-1.602109475090204	1.1517028344631943	-1.602109475090204	0.10346408211321896	-0.002791349142262142	-1.602109475090204	-1.0302443339227434	0.4594936197389043	1.3192594019985786	-1.1197830217068478	0.9748767891118229	-1.2193347900488236	0.47193799537611	1.2553434173676603	0.350374172960754	-1.602109475090204	1.5173594873829173	0.6009336386772336	-0.9838952125351808	1.049416131389942	0.2625816420025637	-0.5678219083556427	-0.4225744233557705	-1.1626073085820685	1.896405396844182	-0.4103973681231527	0.6797555709723764	-0.7932761889664386	-0.3682392078323626	-0.8804434010575063	1.1409336136324708	-0.11188682855718993	1.0889651254097819	0.7117579120525669	0.7481942738234431	0.06424511413771303	0.9659369653787906	1.96861104875622	-1.602109475090204	2.473944940489148	0.9526701178042458	-0.7705394628398612	0.14848514203467147	1.3327067345115735	0.23953543465509225	-1.602109475090204	-0.9570736808097268	-1.602109475090204	0.3208426700796911	-1.602109475090204	0.47818757692886404	-0.05865186599503928	-0.9929943767039799	-1.1409336136324708	1.8637216617653216
chr11	289135	296107	ENSG00000142102.11	ATHL1	-1.2311605944490671	-0.6484347724071727	0.025124752753150133	-0.2568074816480451	-0.1372052049308539	0.1090783938843546	-0.9659369653787906	0.013957180723656998	-1.0991218463963437	1.2677149127857854	1.016110357380331	0.18244456732107456	-0.6553391135149207	-1.6330908598817766	-0.3682392078323626	-0.5743934873539633	-1.1197830217068478	-0.05865186599503928	0.9929943767039799	0.9309235805952798	-0.20234931103975407	-2.0089406350510752	-0.9929943767039799	-1.3463994774565844	0.04188242412808195	0.5417753507982382	0.002791349142262142	0.09785302971379642	-1.55365278704397	-0.06424511413771303	-0.7856522077916829	-0.1938093481483895	-0.7408286731895796	0.5033768680824872	0.3922445830846861	-0.27415648762573	0.5743934873539636	0.848002594870353	-1.5352533689495695	-0.9748767891118229	-0.7630487909064884	0.12031752017926098	1.0021765075736877	-1.2553434173676612	0.6553391135149207	0.7856522077916828	0.2974185367978658	-0.17677109286637574	0.6484347724071728	-0.8009465607777064	0.2683645704415956	0.9395688654041928	0.008374134425459548	-0.22233455767474944	0.2337941824729421	-1.602109475090204	-0.23953543465509225	0.3149706158136154	-0.6109953290507384	-1.389072548206108	-0.20234931103975407	0.8242464225050624	-0.4844558913628637	-1.4344367680231909	0.5097237825759781	-0.12312962256172652	-0.4970501669229373	-1.0207990261105566	0.44712000074660735	2.1010708891806265	-0.1484851420346716	-1.2995247077716754	-1.2431611295439398	1.039782459828412	0.4532981348127572	-0.08663998274533287	1.4266707068221034	-0.3385263249706916	0.47193799537611	-0.9138383693239602	0.5547515834511361	1.5443877244582298	-0.535321420212178	-0.5288897109665223	0.4844558913628637	0.948284951314452	-1.1409336136324708	0.6143629680615856	-0.39828086663470896
chr11	298200	299526	ENSG00000206013.2	IFITM5	1.6770065415621012	0.23953543465509225	0.9138383693239602	0.948284951314452	0.8970158344632987	-0.6211192595454664	1.0591481946393522	0.5224798063138631	0.3267258083099707	-0.6211192595454664	0.4225744233557705	0.9838952125351808	-0.6211192595454664	0.13720520493085406	0.607634605126777	0.7045841865835024	-0.6211192595454664	0.7189684547910954	0.4532981348127572	0.3742201490306616	1.7244174106976364	1.7496532006840595	0.7780736216052285	0.5097237825759781	1.7760551307862893	1.4999386714068763	-0.6211192595454664	0.4409588861148484	-0.6211192595454664	-0.6211192595454664	-0.6211192595454664	0.7630487909064884	-0.6211192595454664	0.6622748370147145	-0.6211192595454664	1.0021765075736877	-0.6211192595454664	-0.6211192595454664	-0.6211192595454664	-0.6211192595454664	0.39828086663470896	0.3563164872780635	-0.6211192595454664	0.24816220390562305	0.8400312440532356	2.215495718351548	-0.6211192595454664	0.3208426700796911	0.2568074816480451	-0.6211192595454664	1.0889651254097819	-0.6211192595454664	0.4844558913628637	0.21661576967246507	0.19950104747778694	-0.6211192595454664	-0.6211192595454664	0.15978400424484213	0.9748767891118229	-0.6211192595454664	0.6211192595454664	0.8560281976402808	1.3192594019985786	0.7262165734596533	0.5809899661969711	-0.6211192595454664	0.9053950735486712	1.6330908598817768	0.3444442051480896	1.5352533689495695	0.15413211347464106	0.4043316973460033	-0.6211192595454664	-0.6211192595454664	0.4625979738358581	2.0089406350510743	0.08663998274533302	0.8009465607777064	0.18812392049140714	-0.6211192595454664	0.5482519275160054	2.6155385670446467	-0.6211192595454664	-0.6211192595454664	0.3922445830846861	1.482961528228986	0.47193799537611	0.17677109286637574	0.848002594870353
chr11	313506	315272	ENSG00000185885.10	IFITM1	0.19380934814838927	1.5173594873829173	-1.7244174106976364	-0.6076346051267769	0.7081664938204272	-0.37721563366191796	0.3832168033275502	0.2625816420025637	1.1626073085820678	0.5256820588052324	1.3395217124880427	0.6347178156320729	-0.9793760439834718	1.3603494198758468	1.4038740865015829	2.154762796974242	0.6832766099540563	-2.844054487683392	1.96861104875622	2.1010708891806265	0.5482519275160054	0.5002110147449832	1.5352533689495695	0.6622748370147145	0.09504866942560923	-0.5514988431825126	0.5612747602433252	0.03350241240344407	0.5547515834511361	1.0889651254097819	1.4999386714068763	1.3060464898692818	0.4286864158634791	1.9312502232495043	0.43788460897315495	2.0528298044303472	0.7743010482014755	2.2857017140401337	1.1626073085820678	-0.5288897109665223	-0.28576818212909083	1.0689816212043546	0.5909324214501148	0.011165614069883095	1.7760551307862893	0.7081664938204272	0.9395688654041928	0.9659369653787906	1.261505030307877	1.6546498483716583	-0.6622748370147146	0.22233455767474944	1.482961528228986	1.3060464898692818	-0.3061827851669186	-0.05585594079014604	0.5002110147449832	0.5909324214501148	1.0350016268378983	0.6518830585505965	1.261505030307877	0.948284951314452	1.4422903194370358	-1.9686110487562205	-0.9309235805952798	-0.8600617380590427	-1.0689816212043546	0.21090405728202347	-0.1484851420346716	1.5921163028752152	0.1090783938843546	0.12594269898257332	0.06424511413771303	-0.3444442051480894	1.622590091112463	1.2019093184454892	1.0991218463963437	2.0089406350510743	1.8037565010932428	1.0689816212043546	1.2019093184454892	1.6770065415621012	1.381784557776042	0.011165614069883095	1.0021765075736877	-0.14002349695881625	0.2625816420025637	0.13720520493085406	0.3474076619984515
chr11	369796	382116	ENSG00000182272.7	B4GALNT4	-0.4409588861148485	-0.5482519275160055	-0.07543781900134958	-0.05865186599503928	-0.08103762970236872	0.18812392049140714	-0.013957180723656998	-0.2974185367978657	-0.4844558913628637	1.482961528228986	0.7780736216052285	1.1961812524921611	-1.1302951130655985	-0.6211192595454664	-0.2510418708882065	-0.2051992171318596	-1.1302951130655985	-0.1938093481483895	2.215495718351548	-0.4164781762181021	-0.3622714103356006	-0.3922445830846863	2.6155385670446467	-0.3091094021025409	-0.43174841364960026	-1.1302951130655985	0.4844558913628637	-0.3682392078323626	-1.1302951130655985	-1.1302951130655985	-1.1302951130655985	-0.171103302720179	-1.1302951130655985	-0.22233455767474944	1.3745692303776802	1.2076770938023489	-1.1302951130655985	0.5547515834511361	-1.1302951130655985	-1.1302951130655985	0.948284951314452	-0.4532981348127572	0.5353214202121782	-0.5417753507982382	-0.12031752017926085	0.6484347724071728	-1.1302951130655985	-0.4907432991082245	-0.535321420212178	-1.1302951130655985	0.002791349142262142	0.47818757692886404	-0.32672580830997083	-0.5612747602433252	-0.5743934873539633	-1.1302951130655985	0.22233455767474944	-0.6076346051267769	-0.05306045215486283	-1.1302951130655985	0.8970158344632987	1.0591481946393522	-1.1302951130655985	-0.18812392049140714	1.4189897497752495	-1.1302951130655985	1.1517028344631943	-0.5097237825759781	-0.465706792418973	-1.1302951130655985	-0.6143629680615856	-0.3862225580167745	0.44712000074660735	-1.1302951130655985	-0.34740766199845136	1.6122652505081905	1.1302951130655985	-0.1484851420346716	-0.5876118235372263	-1.1302951130655985	-0.2799576164533321	0.7335030465605429	-1.1302951130655985	0.5678219083556426	-0.39828086663470896	0.8886991078556555	-0.3385263249706916	-0.5942595480338306	-0.1090783938843546
chr11	392614	404908	ENSG00000184363.5	PKP3	-0.3326202768307657	1.280283540410979	0.01954066211013836	0.03629545918499851	0.013957180723656998	0.5160912973090476	0.08663998274533302	0.9838952125351808	0.7556006911446691	0.6279040234065026	1.96861104875622	1.8637216617653216	-1.0494161313899424	-0.4907432991082245	-0.18812392049140714	-0.12031752017926085	1.7760551307862893	-0.1146961459947394	0.918084535739968	-0.3208426700796911	-0.2799576164533321	-0.3149706158136154	-0.06984037289007049	0.9748767891118229	-0.32672580830997083	1.6122652505081905	-1.0494161313899424	-0.28576818212909083	0.5743934873539636	-1.0494161313899424	-1.0494161313899424	1.1197830217068478	1.3603494198758468	-0.1484851420346716	1.6546498483716583	1.6330908598817768	-1.0494161313899424	-1.0494161313899424	-1.0494161313899424	0.8164306063254818	-0.3091094021025409	0.8400312440532356	0.22233455767474944	-0.4286864158634789	-0.030709626953960883	0.6797555709723764	0.5809899661969711	1.4344367680231909	-0.4225744233557705	1.2076770938023489	0.1090783938843546	-1.0494161313899424	-0.2568074816480451	1.2311605944490678	0.6347178156320729	0.2974185367978658	-1.0494161313899424	1.1302951130655985	1.3463994774565848	-1.0494161313899424	-0.17677109286637574	-0.013957180723656998	0.5033768680824872	1.5725937422465308	-0.1995010474777868	-1.0494161313899424	2.0528298044303472	-0.3922445830846863	-0.350374172960754	-1.0494161313899424	-0.47193799537611	-0.3032587883713199	0.8970158344632987	-1.0494161313899424	1.2930577355698876	0.008374134425459548	-0.5417753507982382	-0.05306045215486283	1.1961812524921611	2.8440544876833966	1.3192594019985786	0.8321129168435719	2.0089406350510743	-1.0494161313899424	1.3327067345115735	-1.0494161313899424	-0.2683645704415956	-0.4594936197389045	-0.01954066211013836
chr11	405716	417455	ENSG00000185187.7	SIGIRR	-1.6546498483716583	-0.1090783938843546	0.7630487909064884	0.22233455767474944	-0.6938910180826646	0.002791349142262142	-0.1938093481483895	0.5353214202121782	-0.8164306063254818	-0.7932761889664386	-0.6009336386772336	1.3192594019985786	1.5921163028752152	-1.3745692303776806	1.6770065415621012	0.15978400424484213	0.7117579120525669	-0.7045841865835022	0.8804434010575063	-0.3208426700796911	-0.6484347724071727	0.3922445830846861	0.6009336386772336	-0.535321420212178	-0.6938910180826646	0.5482519275160054	-1.0350016268378983	-0.4103973681231527	-0.2683645704415956	-0.04188242412808181	-1.0207990261105566	0.2625816420025637	-0.04747069671277157	-0.1739364993532572	1.1848413548662269	2.2857017140401337	-1.389072548206108	0.245284593338414	0.4225744233557705	-1.3463994774565844	0.1090783938843546	0.3032587883713199	-0.350374172960754	-0.6692425662125169	0.848002594870353	-1.0114439206739942	0.37122801849794496	1.2677149127857854	-0.12031752017926085	1.2431611295439398	0.9570736808097268	1.3890725482061086	0.4103973681231526	-0.8321129168435718	-1.4189897497752488	-0.8722472705981928	-1.2076770938023489	1.4344367680231909	-0.0922450564439374	-1.8964053968441832	1.0207990261105566	-0.39828086663470896	0.2915884122341465	0.131571865801986	-0.5417753507982382	-1.2677149127857854	1.3745692303776802	-0.7630487909064884	0.18528349686365608	-0.09785302971379642	-0.9748767891118229	-0.848002594870353	0.25392362114141265	-0.8086643481142914	0.9838952125351808	0.7705394628398612	0.5942595480338306	0.7189684547910954	-1.3327067345115735	0.05865186599503941	1.6546498483716583	1.1409336136324708	1.5352533689495695	-0.2510418708882065	-1.4038740865015829	-0.2452845933384139	0.39828086663470896	0.4532981348127572	0.5256820588052324
